Date,Open,High,Low,Close,Adj Close,Volume
2019-12-23,70.13249969482422,71.0625,70.09249877929688,71.0,69.6724853515625,98572000
2019-12-24,71.17250061035156,71.22250366210938,70.7300033569336,71.06749725341797,69.73871612548828,48478800
2019-12-26,71.20500183105469,72.49500274658203,71.17500305175781,72.47750091552734,71.12236785888672,93121200
2019-12-27,72.77999877929688,73.49250030517578,72.02999877929688,72.44999694824219,71.09535217285156,146266000
2019-12-30,72.36499786376953,73.17250061035156,71.30500030517578,72.87999725341797,71.51734161376953,144114400
2019-12-31,72.48249816894531,73.41999816894531,72.37999725341797,73.4124984741211,72.03987884521484,100805600
2020-01-02,74.05999755859375,75.1500015258789,73.79750061035156,75.0875015258789,73.6835708618164,135480400
2020-01-03,74.2874984741211,75.1449966430664,74.125,74.35749816894531,72.96720123291016,146322800
2020-01-06,73.44750213623047,74.98999786376953,73.1875,74.94999694824219,73.54865264892578,118387200
2020-01-07,74.95999908447266,75.2249984741211,74.37000274658203,74.59750366210938,73.20272064208984,108872000
2020-01-08,74.29000091552734,76.11000061035156,74.29000091552734,75.79750061035156,74.38029479980469,132079200
2020-01-09,76.80999755859375,77.60749816894531,76.55000305175781,77.40750122070312,75.96018981933594,170108400
2020-01-10,77.6500015258789,78.1675033569336,77.0625,77.5824966430664,76.13190460205078,140644800
2020-01-13,77.91000366210938,79.26750183105469,77.7874984741211,79.23999786376953,77.7584228515625,121532000
2020-01-14,79.17500305175781,79.39250183105469,78.0425033569336,78.16999816894531,76.70842742919922,161954400
2020-01-15,77.9625015258789,78.875,77.38749694824219,77.83499908447266,76.37969207763672,121923600
2020-01-16,78.39749908447266,78.92500305175781,78.02249908447266,78.80999755859375,77.33645629882812,108829200
2020-01-17,79.06749725341797,79.68499755859375,78.75,79.68250274658203,78.19264221191406,137816400
2020-01-21,79.29750061035156,79.75499725341797,79.0,79.14250183105469,77.66275787353516,110843200
2020-01-22,79.6449966430664,79.99749755859375,79.32749938964844,79.42500305175781,77.9399642944336,101832400
2020-01-23,79.4800033569336,79.88999938964844,78.9124984741211,79.80750274658203,78.3153076171875,104472000
2020-01-24,80.0625,80.8324966430664,79.37999725341797,79.57749938964844,78.0896224975586,146537600
2020-01-27,77.51499938964844,77.94249725341797,76.22000122070312,77.23750305175781,75.7933578491211,161940000
2020-01-28,78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,77.93751525878906,162234000
2020-01-29,81.11250305175781,81.9625015258789,80.34500122070312,81.08499908447266,79.56893157958984,216229200
2020-01-30,80.13500213623047,81.02249908447266,79.6875,80.96749877929688,79.45362091064453,126743200
2020-01-31,80.23249816894531,80.66999816894531,77.07250213623047,77.37750244140625,75.93074798583984,199588400
2020-02-03,76.07499694824219,78.37249755859375,75.55500030517578,77.16500091552734,75.72222137451172,173788400
2020-02-04,78.82749938964844,79.91000366210938,78.40750122070312,79.7125015258789,78.22209167480469,136616400
2020-02-05,80.87999725341797,81.19000244140625,79.73750305175781,80.36250305175781,78.85994720458984,118826800
2020-02-06,80.64250183105469,81.30500030517578,80.06500244140625,81.30249786376953,79.78236389160156,105425600
2020-02-07,80.59249877929688,80.8499984741211,79.5,80.00749969482422,78.69790649414062,117684000
2020-02-10,78.54499816894531,80.38749694824219,78.4625015258789,80.38749694824219,79.07168579101562,109348800
2020-02-11,80.9000015258789,80.9749984741211,79.67749786376953,79.90249633789062,78.5946273803711,94323200
2020-02-12,80.36750030517578,81.80500030517578,80.36750030517578,81.80000305175781,80.4610595703125,113730400
2020-02-13,81.04750061035156,81.55500030517578,80.8375015258789,81.21749877929688,79.88810729980469,94747600
2020-02-14,81.18499755859375,81.49500274658203,80.7125015258789,81.23750305175781,79.90776062011719,80113600
2020-02-18,78.83999633789062,79.9375,78.65249633789062,79.75,78.44461822509766,152531200
2020-02-19,80.0,81.14250183105469,80.0,80.90499877929688,79.5807113647461,93984000
2020-02-20,80.65750122070312,81.1624984741211,79.55249786376953,80.07499694824219,78.7642822265625,100566000
2020-02-21,79.65499877929688,80.11250305175781,77.625,78.26249694824219,76.98146057128906,129554000
2020-02-24,74.31500244140625,76.04499816894531,72.30750274658203,74.54499816894531,73.32482147216797,222195200
2020-02-25,75.23750305175781,75.63249969482422,71.53250122070312,72.0199966430664,70.84114074707031,230673600
2020-02-26,71.63249969482422,74.47000122070312,71.625,73.1624984741211,71.9649429321289,198054800
2020-02-27,70.2750015258789,71.5,68.23999786376953,68.37999725341797,67.26073455810547,320605600
2020-02-28,64.31500244140625,69.60250091552734,64.09249877929688,68.33999633789062,67.22138977050781,426510000
2020-03-02,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,73.479736328125,341397200
2020-03-03,75.9175033569336,76.0,71.44999694824219,72.33000183105469,71.14606475830078,319475600
2020-03-04,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,74.44615173339844,219178400
2020-03-05,73.87999725341797,74.88749694824219,72.85250091552734,73.2300033569336,72.03134155273438,187572800
2020-03-06,70.5,72.70500183105469,70.30750274658203,72.25749969482422,71.07475280761719,226176800
2020-03-09,65.9375,69.52249908447266,65.75,66.5425033569336,65.45331573486328,286744800
2020-03-10,69.28500366210938,71.61000061035156,67.34249877929688,71.33499908447266,70.16737365722656,285290000
2020-03-11,69.34750366210938,70.30500030517578,67.96499633789062,68.85749816894531,67.73041534423828,255598800
2020-03-12,63.98500061035156,67.5,62.0,62.057498931884766,61.041717529296875,418474000
2020-03-13,66.22250366210938,69.9800033569336,63.23749923706055,69.49250030517578,68.35502624511719,370732000
2020-03-16,60.48749923706055,64.7699966430664,60.0,60.5525016784668,59.56134796142578,322423600
2020-03-17,61.877498626708984,64.40249633789062,59.599998474121094,63.21500015258789,62.18027114868164,324056000
2020-03-18,59.942501068115234,62.5,59.279998779296875,61.66749954223633,60.65810012817383,300233600
2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,60.193336486816406,271857200
2020-03-20,61.79499816894531,62.95750045776367,57.0,57.310001373291016,56.37192916870117,401693200
2020-03-23,57.02000045776367,57.125,53.15250015258789,56.092498779296875,55.17435073852539,336752800
2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,60.709739685058594,287531200
2020-03-25,62.6875,64.5625,61.07500076293945,61.380001068115234,60.37531280517578,303602000
2020-03-26,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,63.55243682861328,252087200
2020-03-27,63.1875,63.967498779296875,61.76250076293945,61.935001373291016,60.92121887207031,204216800
2020-03-30,62.685001373291016,63.880001068115234,62.349998474121094,63.70249938964844,62.659786224365234,167976400
2020-03-31,63.900001525878906,65.62249755859375,63.0,63.5724983215332,62.531917572021484,197002000
2020-04-01,61.625,62.18000030517578,59.782501220703125,60.227500915527344,59.24167251586914,176218400
2020-04-02,60.084999084472656,61.287498474121094,59.224998474121094,61.23249816894531,60.23021697998047,165934000
2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,59.3646240234375,129880000
2020-04-06,62.724998474121094,65.77749633789062,62.345001220703125,65.61750030517578,64.54344177246094,201820400
2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,63.79587173461914,202887200
2020-04-08,65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,65.42872619628906,168895200
2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,65.9008560180664,161834800
2020-04-13,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,67.19432067871094,131022800
2020-04-14,70.0,72.0625,69.51249694824219,71.76249694824219,70.58785247802734,194994800
